county,date,medi_cal,unemployment,calfresh
Orange,2018 Sep,871 663,2.8,107215
Orange,2018 Oct,869 996,2.9,106965
Orange,2018 Nov,866 039,2.8,105325
Orange,2018 Dec,NA,2.8,104251
Orange,2019 Jan,NA,3.3,103534
Orange,2019 Feb,NA,3,15997
Orange,2019 Mar,NA,3.2,98913
Orange,2019 Apr,NA,2.6,97218
Orange,2019 May,NA,2.4,96833
Orange,2019 Jun,NA,3,102435
Orange,2019 Jul,NA,3.2,104569
Orange,2019 Aug,NA,3,106642
Orange,2019 Sep,NA,2.4,108371
Orange,2019 Oct,NA,2.5,108947
Orange,2019 Nov,NA,2.5,108899
Orange,2019 Dec,NA,2.4,109877
Orange,2020 Jan,NA,2.9,109775
Orange,2020 Feb,NA,2.8,109687
Orange,2020 Mar,NA,3.6,110866
Orange,2020 Apr,NA,13.8,127910
Orange,2020 May,NA,14.5,136916
Orange,2020 Jun,NA,13.7,141812
Orange,2020 Jul,NA,12.3,138010
Orange,2020 Aug,NA,9.9,136155
Orange,2020 Sep,NA,9,135062
Orange,2020 Oct,NA,7.5,129922
Orange,2020 Nov,NA,6.4,125767
Orange,2020 Dec,NA,7.4,125847
Orange,2021 Jan,NA,NA,NA
Placer,2014 Jan,45 557,7,9024
Placer,2014 Feb,47 466,7.1,8948
Placer,2014 Mar,50 576,7,9114
Placer,2014 Apr,52 125,6,9099
Placer,2014 May,53 093,6,9222
Placer,2014 Jun,53 969,6.2,9277
Placer,2014 Jul,54 883,6.6,9206
Placer,2014 Aug,55 827,6.4,9361
Placer,2014 Sep,56 555,5.8,9366
Placer,2014 Oct,57 081,5.8,9374
Placer,2014 Nov,57 827,5.7,9244
Placer,2014 Dec,59 099,5.3,9383
Placer,2015 Jan,60 698,5.8,9726
Placer,2015 Feb,61 204,5.5,9240
Placer,2015 Mar,61 333,5.4,9362
Placer,2015 Apr,61 789,5,9342
Placer,2015 May,61 911,5,9306
Placer,2015 Jun,62 077,5.2,9376
Placer,2015 Jul,62 234,5.4,9410
Placer,2015 Aug,62 786,4.9,9381
Placer,2015 Sep,63 152,4.6,9483
Placer,2015 Oct,63 581,4.7,9366
Placer,2015 Nov,64 216,4.7,9321
Placer,2015 Dec,64 907,4.5,9416
Placer,2016 Jan,65 573,4.8,9365
Placer,2016 Feb,65 059,4.7,9265
Placer,2016 Mar,65 051,4.8,9357
Placer,2016 Apr,64 266,4.4,9281
Placer,2016 May,64 122,4,9370
Placer,2016 Jun,64 029,4.6,9442
Placer,2016 Jul,63 934,4.8,9397
Placer,2016 Aug,63 832,4.6,9339
Placer,2016 Sep,64 009,4.4,9269
Placer,2016 Oct,63 976,4.4,9213
Placer,2016 Nov,63 804,4.2,9120
Placer,2016 Dec,64 051,4.2,9017
Placer,2017 Jan,64 053,4.6,8877
Placer,2017 Feb,63 763,4.4,8696
Placer,2017 Mar,63 570,4.2,8850
Placer,2017 Apr,63 255,3.8,9127
Placer,2017 May,62 993,3.6,8719
Placer,2017 Jun,62 608,4,8726
Placer,2017 Jul,62 264,4.2,8684
Placer,2017 Aug,62 162,4,8686
Placer,2017 Sep,62 030,3.5,8670
Placer,2017 Oct,61 762,3.4,8593
Placer,2017 Nov,61 747,3.3,8556
Placer,2017 Dec,61 933,3.2,8522
Placer,2018 Jan,62 516,3.5,8576
Placer,2018 Feb,62 177,3.4,8387
Placer,2018 Mar,61 769,3.2,8486
Placer,2018 Apr,61 553,2.9,8328
Placer,2018 May,61 183,2.8,8247
Placer,2018 Jun,60 855,3.5,8229
Placer,2018 Jul,60 737,3.3,8161
Placer,2018 Aug,60 365,3.2,8578
Placer,2018 Sep,60 301,3,8375
Placer,2018 Oct,60 298,3.1,8711
Placer,2018 Nov,59 932,3,8232
Placer,2018 Dec,NA,3.1,7901
Placer,2019 Jan,NA,3.8,8015
Placer,2019 Feb,NA,3.5,1327
Placer,2019 Mar,NA,3.7,7650
Placer,2019 Apr,NA,3,7579
Placer,2019 May,NA,2.7,7506
Placer,2019 Jun,NA,3.3,8164
Placer,2019 Jul,NA,3.5,8368
Placer,2019 Aug,NA,3.3,8537
Placer,2019 Sep,NA,2.6,8585
Placer,2019 Oct,NA,2.8,8687
Placer,2019 Nov,NA,2.8,8600
Placer,2019 Dec,NA,2.7,8662
Placer,2020 Jan,NA,3.3,8642
Placer,2020 Feb,NA,3.2,8558
Placer,2020 Mar,NA,4,8691
Placer,2020 Apr,NA,13.3,9763
Placer,2020 May,NA,12.4,10232
Placer,2020 Jun,NA,11.2,10270
Placer,2020 Jul,NA,9.8,9831
Placer,2020 Aug,NA,7.7,9475
Placer,2020 Sep,NA,7.1,9475
Placer,2020 Oct,NA,6,9387
Placer,2020 Nov,NA,5.2,9233
Placer,2020 Dec,NA,6.2,9214
Placer,2021 Jan,NA,NA,NA
Plumas,2014 Jan,4 245,16.2,909
Plumas,2014 Feb,4 367,16.3,914
Plumas,2014 Mar,4 655,16.2,954
Plumas,2014 Apr,4 787,13.1,991
Plumas,2014 May,4 851,10.4,986
Plumas,2014 Jun,4 925,9.4,970
Plumas,2014 Jul,5 012,9.5,956
Plumas,2014 Aug,5 088,8.9,962
Plumas,2014 Sep,5 120,8.1,985
Plumas,2014 Oct,5 232,8.5,969
Plumas,2014 Nov,5 289,10.4,1011
Plumas,2014 Dec,5 383,12.2,1033
Plumas,2015 Jan,5 520,14.7,1060
Plumas,2015 Feb,5 565,14.1,1065
Plumas,2015 Mar,5 636,13.7,1108
Plumas,2015 Apr,5 679,10.9,1126
Plumas,2015 May,5 677,9.3,1131
Plumas,2015 Jun,5 684,8.6,1109
Plumas,2015 Jul,5 723,8.5,1061
Plumas,2015 Aug,5 760,7.7,1063
Plumas,2015 Sep,5 859,7,1079
Plumas,2015 Oct,5 864,7.6,1078
Plumas,2015 Nov,5 906,10.1,1117
Plumas,2015 Dec,5 988,12.2,1142
Plumas,2016 Jan,6 146,14.5,1186
Plumas,2016 Feb,6 204,14.3,1206
Plumas,2016 Mar,6 196,14.3,1223
Plumas,2016 Apr,6 204,11.2,1205
Plumas,2016 May,6 218,8.1,1170
Plumas,2016 Jun,6 210,7.8,1141
Plumas,2016 Jul,6 245,7.5,1101
Plumas,2016 Aug,6 256,6.9,1139
Plumas,2016 Sep,6 246,6.5,1115
Plumas,2016 Oct,6 247,6.9,1132
Plumas,2016 Nov,6 254,8.8,1137
Plumas,2016 Dec,6 323,11.2,1163
Plumas,2017 Jan,6 384,13.3,1170
Plumas,2017 Feb,6 413,13.9,1142
Plumas,2017 Mar,6 462,13.1,1170
Plumas,2017 Apr,6 455,11,1161
Plumas,2017 May,6 445,7.9,1168
Plumas,2017 Jun,6 476,7,1135
Plumas,2017 Jul,6 502,6.9,1108
Plumas,2017 Aug,6 493,6.4,1082
Plumas,2017 Sep,6 425,5.7,1097
Plumas,2017 Oct,6 426,5.9,1139
Plumas,2017 Nov,6 457,7.3,1143
Plumas,2017 Dec,6 497,9.1,1174
Plumas,2018 Jan,6 570,10.8,1220
Plumas,2018 Feb,6 560,11.6,1191
Plumas,2018 Mar,6 493,11.4,1209
Plumas,2018 Apr,6 420,9,1193
Plumas,2018 May,6 367,6.6,1180
Plumas,2018 Jun,6 316,6.5,1183
Plumas,2018 Jul,6 246,5.8,1104
Plumas,2018 Aug,6 240,5.3,1094
Plumas,2018 Sep,6 196,4.7,1065
Plumas,2018 Oct,6 222,5.1,1082
Plumas,2018 Nov,6 251,6.4,1094
Plumas,2018 Dec,NA,8.7,1088
Plumas,2019 Jan,NA,11.8,1149
Plumas,2019 Feb,NA,12.4,213
Plumas,2019 Mar,NA,12.8,1136
Plumas,2019 Apr,NA,9.9,1141
Plumas,2019 May,NA,6.3,1142
Plumas,2019 Jun,NA,6.2,1177
Plumas,2019 Jul,NA,6.4,1214
Plumas,2019 Aug,NA,5.8,1217
Plumas,2019 Sep,NA,4.6,1243
Plumas,2019 Oct,NA,4.9,1265
Plumas,2019 Nov,NA,6,1274
Plumas,2019 Dec,NA,7.8,1302
Plumas,2020 Jan,NA,10.5,1296
Plumas,2020 Feb,NA,11,1285
Plumas,2020 Mar,NA,13.2,1289
Plumas,2020 Apr,NA,20.5,1371
Plumas,2020 May,NA,16.9,1411
Plumas,2020 Jun,NA,13.9,1419
Plumas,2020 Jul,NA,11.4,1378
Plumas,2020 Aug,NA,8.2,1347
Plumas,2020 Sep,NA,7.8,1347
Plumas,2020 Oct,NA,6.9,1303
Plumas,2020 Nov,NA,7.2,1271
Plumas,2020 Dec,NA,10.7,1294
Plumas,2021 Jan,NA,NA,NA
Riverside,2014 Jan,569 521,8.9,121060
Riverside,2014 Feb,595 759,8.9,120536
Riverside,2014 Mar,634 272,8.9,121352
Riverside,2014 Apr,653 026,7.8,121622
Riverside,2014 May,664 276,7.8,122521
Riverside,2014 Jun,675 019,8.3,123420
Riverside,2014 Jul,688 240,9,124316
Riverside,2014 Aug,701 303,8.8,125528
Riverside,2014 Sep,710 630,7.9,126948
Riverside,2014 Oct,720 337,7.7,127594
Riverside,2014 Nov,730 640,7.4,127600
Riverside,2014 Dec,745 037,6.9,127904
Riverside,2015 Jan,763 615,7.4,126931
Riverside,2015 Feb,778 530,7.1,126156
Riverside,2015 Mar,785 035,6.9,126279
Riverside,2015 Apr,791 869,6.4,126536
Riverside,2015 May,794 370,6.4,127058
Riverside,2015 Jun,792 000,6.9,128538
Riverside,2015 Jul,797 759,7.5,129532
Riverside,2015 Aug,806 351,7,130923
Riverside,2015 Sep,813 728,6.4,131862
Riverside,2015 Oct,812 475,6.4,132172
Riverside,2015 Nov,814 888,6.1,131692
Riverside,2015 Dec,816 430,5.8,131488
Riverside,2016 Jan,829 484,6.1,130276
Riverside,2016 Feb,832 380,6.1,129440
Riverside,2016 Mar,835 272,6.2,129645
Riverside,2016 Apr,835 372,5.8,128893
Riverside,2016 May,838 576,5.5,128980
Riverside,2016 Jun,840 651,6.4,129100
Riverside,2016 Jul,842 174,6.9,128747
Riverside,2016 Aug,845 800,6.8,130293
Riverside,2016 Sep,848 292,6.4,129515
Riverside,2016 Oct,847 562,6.2,128773
Riverside,2016 Nov,847 190,5.7,127953
Riverside,2016 Dec,846 297,5.5,126507
Riverside,2017 Jan,849 724,6,125483
Riverside,2017 Feb,848 547,5.7,123373
Riverside,2017 Mar,845 704,5.5,123262
Riverside,2017 Apr,841 303,5,121906
Riverside,2017 May,839 709,4.7,122242
Riverside,2017 Jun,836 921,5.4,122275
Riverside,2017 Jul,836 344,5.8,121753
Riverside,2017 Aug,838 810,5.8,123150
Riverside,2017 Sep,836 229,5.1,122740
Riverside,2017 Oct,833 928,4.9,122806
Riverside,2017 Nov,835 315,4.6,122029
Riverside,2017 Dec,833 931,4.4,120891
Riverside,2018 Jan,837 348,4.7,120061
Riverside,2018 Feb,836 144,4.5,117728
Riverside,2018 Mar,833 494,4.2,117832
Riverside,2018 Apr,830 188,3.8,116445
Riverside,2018 May,830 986,3.8,116198
Riverside,2018 Jun,829 761,4.8,116060
Riverside,2018 Jul,831 925,4.7,115401
Riverside,2018 Aug,834 404,4.7,115661
Riverside,2018 Sep,833 735,4.4,115016
Riverside,2018 Oct,833 962,4.4,115157
Riverside,2018 Nov,834 344,4.1,113910
Riverside,2018 Dec,NA,4.1,112032
Riverside,2019 Jan,NA,4.8,111236
Riverside,2019 Feb,NA,4.5,17770
Riverside,2019 Mar,NA,4.7,108012
Riverside,2019 Apr,NA,3.8,107753
Riverside,2019 May,NA,3.6,108249
Riverside,2019 Jun,NA,4.4,113429
Riverside,2019 Jul,NA,4.8,117656
Riverside,2019 Aug,NA,4.6,120127
Riverside,2019 Sep,NA,3.8,121660
Riverside,2019 Oct,NA,3.9,122576
Riverside,2019 Nov,NA,3.8,122232
Riverside,2019 Dec,NA,3.7,122208
Riverside,2020 Jan,NA,4.2,120637
Riverside,2020 Feb,NA,4.1,119359
Riverside,2020 Mar,NA,5.3,121285
Riverside,2020 Apr,NA,15.3,134406
Riverside,2020 May,NA,15.8,142244
Riverside,2020 Jun,NA,14.8,145900
Riverside,2020 Jul,NA,13.7,137553
Riverside,2020 Aug,NA,11.2,133183
Riverside,2020 Sep,NA,10.5,130900
Riverside,2020 Oct,NA,9,123843
Riverside,2020 Nov,NA,7.8,119370
Riverside,2020 Dec,NA,9.1,118041
Riverside,2021 Jan,NA,NA,NA
Sacramento,2014 Jan,406 197,8.2,97098
Sacramento,2014 Feb,423 219,8.2,97394
Sacramento,2014 Mar,445 605,8.1,98416
Sacramento,2014 Apr,457 870,7.1,99448
Sacramento,2014 May,465 839,7,100205
Sacramento,2014 Jun,473 172,7.3,101074
Sacramento,2014 Jul,478 025,7.7,101502
Sacramento,2014 Aug,482 309,7.4,102650
Sacramento,2014 Sep,488 960,6.8,103388
Sacramento,2014 Oct,494 770,6.7,103843
Sacramento,2014 Nov,500 449,6.6,103679
Sacramento,2014 Dec,509 108,6.3,104240
Sacramento,2015 Jan,520 071,6.8,103939
Sacramento,2015 Feb,525 476,6.5,103320
Sacramento,2015 Mar,528 186,6.3,103740
Sacramento,2015 Apr,531 208,5.9,103785
Sacramento,2015 May,530 559,5.9,104366
Sacramento,2015 Jun,531 563,6.1,105099
Sacramento,2015 Jul,533 138,6.4,105023
Sacramento,2015 Aug,538 226,6,105471
Sacramento,2015 Sep,541 246,5.5,105233
Sacramento,2015 Oct,544 532,5.6,105259
Sacramento,2015 Nov,550 835,5.5,104809
Sacramento,2015 Dec,555 392,5.4,104929
Sacramento,2016 Jan,558 485,5.7,104430
Sacramento,2016 Feb,559 229,5.6,104048
Sacramento,2016 Mar,561 754,5.7,103841
Sacramento,2016 Apr,557 938,5.3,103428
Sacramento,2016 May,558 826,4.9,103205
Sacramento,2016 Jun,558 264,5.6,102866
Sacramento,2016 Jul,556 701,5.8,102234
Sacramento,2016 Aug,557 258,5.6,102492
Sacramento,2016 Sep,558 078,5.3,101529
Sacramento,2016 Oct,557 291,5.4,101002
Sacramento,2016 Nov,558 632,5,100229
Sacramento,2016 Dec,561 120,5.1,99968
Sacramento,2017 Jan,561 933,5.5,99593
Sacramento,2017 Feb,561 752,5.3,98368
Sacramento,2017 Mar,561 869,5.1,99506
Sacramento,2017 Apr,558 933,4.6,98716
Sacramento,2017 May,557 853,4.3,98777
Sacramento,2017 Jun,554 486,4.8,98582
Sacramento,2017 Jul,550 558,5,97997
Sacramento,2017 Aug,552 277,4.9,98666
Sacramento,2017 Sep,549 685,4.2,98208
Sacramento,2017 Oct,548 761,4.1,97936
Sacramento,2017 Nov,546 091,4,96860
Sacramento,2017 Dec,548 912,3.9,96516
Sacramento,2018 Jan,546 594,4.3,96362
Sacramento,2018 Feb,545 602,4.1,94749
Sacramento,2018 Mar,543 346,3.9,95602
Sacramento,2018 Apr,540 854,3.5,95020
Sacramento,2018 May,540 051,3.4,94933
Sacramento,2018 Jun,537 624,4.2,94780
Sacramento,2018 Jul,537 256,4,94573
Sacramento,2018 Aug,537 026,3.9,94658
Sacramento,2018 Sep,535 304,3.6,93960
Sacramento,2018 Oct,535 467,3.6,94345
Sacramento,2018 Nov,534 909,3.5,93508
Sacramento,2018 Dec,NA,3.7,93495
Sacramento,2019 Jan,NA,4.4,93983
Sacramento,2019 Feb,NA,4,14760
Sacramento,2019 Mar,NA,4.3,91135
Sacramento,2019 Apr,NA,3.5,90668
Sacramento,2019 May,NA,3.2,90512
Sacramento,2019 Jun,NA,3.9,99131
Sacramento,2019 Jul,NA,4.1,102734
Sacramento,2019 Aug,NA,3.9,105854
Sacramento,2019 Sep,NA,3.1,107293
Sacramento,2019 Oct,NA,3.2,108176
Sacramento,2019 Nov,NA,3.2,108769
Sacramento,2019 Dec,NA,3.2,109525
Sacramento,2020 Jan,NA,3.9,109778
Sacramento,2020 Feb,NA,3.7,109702
Sacramento,2020 Mar,NA,4.7,109933
Sacramento,2020 Apr,NA,14.7,115999
Sacramento,2020 May,NA,14.1,119470
Sacramento,2020 Jun,NA,13.6,123598
Sacramento,2020 Jul,NA,12.5,123140
Sacramento,2020 Aug,NA,10.3,121167
Sacramento,2020 Sep,NA,9.8,119020
Sacramento,2020 Oct,NA,8.4,115408
Sacramento,2020 Nov,NA,7.4,111399
Sacramento,2020 Dec,NA,8.5,109847
Sacramento,2021 Jan,NA,NA,NA
San Benito,2014 Jan,14 044,11.3,2757
San Benito,2014 Feb,14 482,11.3,2724
San Benito,2014 Mar,15 217,11.3,2747
San Benito,2014 Apr,15 540,9.8,2752
San Benito,2014 May,15 711,9.3,2739
San Benito,2014 Jun,15 891,9,2707
San Benito,2014 Jul,16 037,9.1,2710
San Benito,2014 Aug,16 278,8.5,2718
San Benito,2014 Sep,16 152,7.6,2707
San Benito,2014 Oct,16 279,7.8,2658
San Benito,2014 Nov,16 461,8.3,2641
San Benito,2014 Dec,16 804,8.6,2709
San Benito,2015 Jan,17 260,9.4,2731
San Benito,2015 Feb,17 554,9.2,2727
San Benito,2015 Mar,17 663,9,2798
San Benito,2015 Apr,17 814,8.2,2781
San Benito,2015 May,17 789,7.9,2779
San Benito,2015 Jun,17 711,7.5,2761
San Benito,2015 Jul,17 842,7.2,2702
San Benito,2015 Aug,18 027,6.6,2700
San Benito,2015 Sep,18 101,6.1,2710
San Benito,2015 Oct,18 057,6.4,2681
San Benito,2015 Nov,18 216,7,2639
San Benito,2015 Dec,18 244,7.4,2662
San Benito,2016 Jan,18 558,8.2,2679
San Benito,2016 Feb,18 692,8,2697
San Benito,2016 Mar,18 702,8.2,2702
San Benito,2016 Apr,18 758,7.2,2650
San Benito,2016 May,18 873,6.4,2631
San Benito,2016 Jun,18 875,6.6,2584
San Benito,2016 Jul,18 973,6.5,2514
San Benito,2016 Aug,18 965,6.3,2483
San Benito,2016 Sep,19 073,5.9,2447
San Benito,2016 Oct,19 063,5.9,2395
San Benito,2016 Nov,18 925,6,2363
San Benito,2016 Dec,19 000,6.7,2381
San Benito,2017 Jan,19 146,7.4,2330
San Benito,2017 Feb,19 150,7.5,2347
San Benito,2017 Mar,19 140,7.2,2356
San Benito,2017 Apr,19 047,6.2,2328
San Benito,2017 May,18 961,5.6,2289
San Benito,2017 Jun,18 844,5.6,2244
San Benito,2017 Jul,18 731,5.6,2180
San Benito,2017 Aug,18 668,5.3,2146
San Benito,2017 Sep,18 638,4.5,2122
San Benito,2017 Oct,18 651,4.6,2130
San Benito,2017 Nov,18 585,4.9,2123
San Benito,2017 Dec,18 471,5.4,2119
San Benito,2018 Jan,18 528,6.1,2128
San Benito,2018 Feb,18 428,6.3,2127
San Benito,2018 Mar,18 473,6.1,2155
San Benito,2018 Apr,18 445,5.1,2128
San Benito,2018 May,18 368,4.8,2120
San Benito,2018 Jun,18 394,5.3,2100
San Benito,2018 Jul,18 400,4.9,2097
San Benito,2018 Aug,18 452,4.5,2100
San Benito,2018 Sep,18 326,4,2102
San Benito,2018 Oct,18 318,4.2,2103
San Benito,2018 Nov,18 244,4.4,2090
San Benito,2018 Dec,NA,5.3,2123
San Benito,2019 Jan,NA,6.6,2094
San Benito,2019 Feb,NA,6.6,336
San Benito,2019 Mar,NA,6.9,2085
San Benito,2019 Apr,NA,5.3,2056
San Benito,2019 May,NA,4.5,2054
San Benito,2019 Jun,NA,4.9,2115
San Benito,2019 Jul,NA,5.1,2165
San Benito,2019 Aug,NA,4.6,2188
San Benito,2019 Sep,NA,3.7,2159
San Benito,2019 Oct,NA,4,2176
San Benito,2019 Nov,NA,4.3,2185
San Benito,2019 Dec,NA,5,2211
San Benito,2020 Jan,NA,6.2,2215
San Benito,2020 Feb,NA,6.2,2233
San Benito,2020 Mar,NA,7.9,2270
San Benito,2020 Apr,NA,19.8,2576
San Benito,2020 May,NA,15.5,2727
San Benito,2020 Jun,NA,13.8,2825
San Benito,2020 Jul,NA,11.9,2735
San Benito,2020 Aug,NA,9.2,2710
San Benito,2020 Sep,NA,8.7,2667
San Benito,2020 Oct,NA,7.5,2546
San Benito,2020 Nov,NA,6.9,2503
San Benito,2020 Dec,NA,8.7,2562
San Benito,2021 Jan,NA,NA,NA
San Bernardino,2014 Jan,636 120,8.9,166127
San Bernardino,2014 Feb,664 492,8.8,166723
San Bernardino,2014 Mar,704 210,8.8,168054
San Bernardino,2014 Apr,722 555,7.8,168897
San Bernardino,2014 May,733 296,7.8,170331
San Bernardino,2014 Jun,744 380,8.3,171326
San Bernardino,2014 Jul,753 314,8.8,172721
San Bernardino,2014 Aug,762 138,8.3,174601
San Bernardino,2014 Sep,768 914,7.5,176313
San Bernardino,2014 Oct,779 821,7.4,176843
San Bernardino,2014 Nov,779 455,7.1,176992
San Bernardino,2014 Dec,790 688,6.7,177248
San Bernardino,2015 Jan,809 316,7.2,177354
San Bernardino,2015 Feb,822 918,6.9,177081
San Bernardino,2015 Mar,831 166,6.8,177716
San Bernardino,2015 Apr,840 942,6.3,178228
San Bernardino,2015 May,844 157,6.4,178811
San Bernardino,2015 Jun,843 769,6.8,180636
San Bernardino,2015 Jul,845 971,7.1,181362
San Bernardino,2015 Aug,855 222,6.5,182115
San Bernardino,2015 Sep,862 349,6,182950
San Bernardino,2015 Oct,861 154,6,183260
San Bernardino,2015 Nov,860 968,5.8,182434
San Bernardino,2015 Dec,860 549,5.6,181399
San Bernardino,2016 Jan,874 382,5.9,180293
San Bernardino,2016 Feb,878 166,5.8,179978
San Bernardino,2016 Mar,874 919,5.9,179815
San Bernardino,2016 Apr,870 318,5.6,179119
San Bernardino,2016 May,871 032,5.3,179412
San Bernardino,2016 Jun,872 031,6.2,179768
San Bernardino,2016 Jul,874 209,6.5,179421
San Bernardino,2016 Aug,878 613,6.2,180460
San Bernardino,2016 Sep,883 215,5.8,178723
San Bernardino,2016 Oct,882 923,5.7,177172
San Bernardino,2016 Nov,884 541,5.3,174900
San Bernardino,2016 Dec,883 220,5.2,172876
San Bernardino,2017 Jan,887 677,5.7,171214
San Bernardino,2017 Feb,890 524,5.4,168344
San Bernardino,2017 Mar,888 056,5.2,168437
San Bernardino,2017 Apr,886 355,4.7,166689
San Bernardino,2017 May,886 959,4.5,166644
San Bernardino,2017 Jun,884 413,5.2,166694
San Bernardino,2017 Jul,882 926,5.5,165609
San Bernardino,2017 Aug,884 917,5.3,166053
San Bernardino,2017 Sep,881 408,4.6,165648
San Bernardino,2017 Oct,878 449,4.4,165353
San Bernardino,2017 Nov,878 832,4.2,163660
San Bernardino,2017 Dec,873 501,4,162482
San Bernardino,2018 Jan,876 162,4.4,161011
San Bernardino,2018 Feb,878 043,4.3,158956
San Bernardino,2018 Mar,873 399,3.9,158837
San Bernardino,2018 Apr,869 291,3.6,157177
San Bernardino,2018 May,868 187,3.6,156828
San Bernardino,2018 Jun,864 433,4.6,156484
San Bernardino,2018 Jul,863 299,4.4,155585
San Bernardino,2018 Aug,863 779,4.2,155954
San Bernardino,2018 Sep,860 697,3.8,154979
San Bernardino,2018 Oct,858 015,3.9,154379
San Bernardino,2018 Nov,857 810,3.7,152484
San Bernardino,2018 Dec,NA,3.8,150681
San Bernardino,2019 Jan,NA,4.5,150205
San Bernardino,2019 Feb,NA,4.1,24450
San Bernardino,2019 Mar,NA,4.3,145766
San Bernardino,2019 Apr,NA,3.6,145092
San Bernardino,2019 May,NA,3.3,144798
San Bernardino,2019 Jun,NA,4.1,152151
San Bernardino,2019 Jul,NA,4.5,156431
San Bernardino,2019 Aug,NA,4.1,159016
San Bernardino,2019 Sep,NA,3.3,159837
San Bernardino,2019 Oct,NA,3.5,160309
San Bernardino,2019 Nov,NA,3.4,160124
San Bernardino,2019 Dec,NA,3.3,159425
San Bernardino,2020 Jan,NA,3.9,158541
San Bernardino,2020 Feb,NA,3.8,157663
San Bernardino,2020 Mar,NA,4.9,156910
San Bernardino,2020 Apr,NA,13.4,168327
San Bernardino,2020 May,NA,13.9,175820
San Bernardino,2020 Jun,NA,13.8,179336
San Bernardino,2020 Jul,NA,13.1,170169
San Bernardino,2020 Aug,NA,10.8,165633
San Bernardino,2020 Sep,NA,10.3,162182
San Bernardino,2020 Oct,NA,9.1,153307
San Bernardino,2020 Nov,NA,8,147899
San Bernardino,2020 Dec,NA,9.2,143813
San Bernardino,2021 Jan,NA,NA,NA
San Diego,2014 Jan,611 132,7.2,128475
San Diego,2014 Feb,635 419,7.1,128735
San Diego,2014 Mar,672 104,7.1,130339
San Diego,2014 Apr,694 608,6.2,131667
San Diego,2014 May,705 862,6.2,132917
San Diego,2014 Jun,716 677,6.5,134592
San Diego,2014 Jul,729 603,6.9,134694
San Diego,2014 Aug,743 379,6.7,135615
San Diego,2014 Sep,746 147,6.1,136833
San Diego,2014 Oct,758 368,6,138327
San Diego,2014 Nov,769 082,5.8,138365
San Diego,2014 Dec,791 677,5.4,140010
San Diego,2015 Jan,813 049,5.9,139096
San Diego,2015 Feb,828 041,5.5,139429
San Diego,2015 Mar,834 440,5.4,141036
San Diego,2015 Apr,842 963,5,141303
San Diego,2015 May,842 355,5,142260
San Diego,2015 Jun,848 389,5.3,143702
San Diego,2015 Jul,851 874,5.6,143440
San Diego,2015 Aug,862 670,5.2,143930
San Diego,2015 Sep,870 409,4.8,144010
San Diego,2015 Oct,879 465,5,144574
San Diego,2015 Nov,891 042,4.8,144356
San Diego,2015 Dec,898 862,4.7,144640
San Diego,2016 Jan,909 065,4.9,143026
San Diego,2016 Feb,908 204,4.8,142797
San Diego,2016 Mar,910 935,4.9,143153
San Diego,2016 Apr,902 131,4.6,142577
San Diego,2016 May,904 281,4.3,143206
San Diego,2016 Jun,904 744,4.9,143140
San Diego,2016 Jul,903 980,5.1,142524
San Diego,2016 Aug,905 092,5,142529
San Diego,2016 Sep,909 057,4.7,141621
San Diego,2016 Oct,909 911,4.7,141023
San Diego,2016 Nov,910 172,4.4,139632
San Diego,2016 Dec,912 038,4.3,138842
San Diego,2017 Jan,911 048,4.7,136947
San Diego,2017 Feb,906 888,4.4,135077
San Diego,2017 Mar,902 682,4.2,135446
San Diego,2017 Apr,897 246,3.9,133422
San Diego,2017 May,896 994,3.7,133562
San Diego,2017 Jun,895 591,4.2,133304
San Diego,2017 Jul,894 966,4.4,132680
San Diego,2017 Aug,900 962,4.3,133572
San Diego,2017 Sep,898 802,3.7,133646
San Diego,2017 Oct,898 309,3.6,134449
San Diego,2017 Nov,893 223,3.5,133643
San Diego,2017 Dec,898 226,3.3,133714
San Diego,2018 Jan,895 986,3.6,132859
San Diego,2018 Feb,892 359,3.5,131584
San Diego,2018 Mar,889 693,3.2,132723
San Diego,2018 Apr,885 449,2.9,131828
San Diego,2018 May,883 575,2.9,132602
San Diego,2018 Jun,880 000,3.7,132714
San Diego,2018 Jul,879 805,3.5,132281
San Diego,2018 Aug,878 226,3.4,132709
San Diego,2018 Sep,869 280,3.2,132156
San Diego,2018 Oct,867 707,3.3,133052
San Diego,2018 Nov,863 973,3.2,132258
San Diego,2018 Dec,NA,3.2,132266
San Diego,2019 Jan,NA,3.8,132715
San Diego,2019 Feb,NA,3.5,22732
San Diego,2019 Mar,NA,3.7,130626
San Diego,2019 Apr,NA,3,129439
San Diego,2019 May,NA,2.8,129472
San Diego,2019 Jun,NA,3.3,135710
San Diego,2019 Jul,NA,3.6,140326
San Diego,2019 Aug,NA,3.4,141850
San Diego,2019 Sep,NA,2.7,142681
San Diego,2019 Oct,NA,2.8,144182
San Diego,2019 Nov,NA,2.9,144112
San Diego,2019 Dec,NA,2.8,145926
San Diego,2020 Jan,NA,3.3,145435
San Diego,2020 Feb,NA,3.2,145979
San Diego,2020 Mar,NA,4.1,147924
San Diego,2020 Apr,NA,15,173018
San Diego,2020 May,NA,15,189714
San Diego,2020 Jun,NA,13.9,198896
San Diego,2020 Jul,NA,12.3,199745
San Diego,2020 Aug,NA,9.9,199506
San Diego,2020 Sep,NA,9,199681
