activity,time,prop,prop_relative,prop_smooth
Using cardiovascular equipment,2023-01-01T04:40:00Z,3.0719263675978083e-4,0.23048968063547837,0.2463539682075991
Using cardiovascular equipment,2023-01-01T04:45:00Z,3.8733225079990666e-4,0.2906192274930854,0.27576668701583096
Using cardiovascular equipment,2023-01-01T04:50:00Z,4.080862421187495e-4,0.30619115291892907,0.291390159518435
Using cardiovascular equipment,2023-01-01T04:55:00Z,3.696607138578943e-4,0.27736009814329055,0.3467794317280126
Using cardiovascular equipment,2023-01-01T05:00:00Z,6.087978261526063e-4,0.45678704412181825,0.3923645523414619
Using cardiovascular equipment,2023-01-01T05:05:00Z,5.903514093876218e-4,0.44294651475927704,0.4573164396867655
Using cardiovascular equipment,2023-01-01T05:10:00Z,6.293609505164302e-4,0.47221576017920114,0.497197391989846
Using cardiovascular equipment,2023-01-01T05:15:00Z,7.682557445378937e-4,0.5764299010310598,0.5508980501051356
Using cardiovascular equipment,2023-01-01T05:20:00Z,8.050653182709517e-4,0.6040484891051455,0.5843782961933411
Using cardiovascular equipment,2023-01-01T05:25:00Z,7.632266192116096e-4,0.5726564984438179,0.6350652551121643
Using cardiovascular equipment,2023-01-01T05:30:00Z,9.7091983583272e-4,0.7284907777875294,0.6470963754848701
Using cardiovascular equipment,2023-01-01T05:35:00Z,8.531699220902117e-4,0.640141850223263,0.6663887750904286
Using cardiovascular equipment,2023-01-01T05:40:00Z,8.403643429645573e-4,0.6305336972604936,0.6740271879091116
Using cardiovascular equipment,2023-01-01T05:45:00Z,0.00100146086701418,0.7514060162435787,0.6908160714464442
Using cardiovascular equipment,2023-01-01T05:50:00Z,9.202977178492228e-4,0.6905085008352603,0.6944888396760392
Using cardiovascular equipment,2023-01-01T05:55:00Z,8.55049347779691e-4,0.641552001949279,0.7773535009281797
Using cardiovascular equipment,2023-01-01T06:00:00Z,0.00133278260403167,1,0.8450705875354824
Using cardiovascular equipment,2023-01-01T06:05:00Z,0.00119105418292698,0.8936597606571685,0.9439019427009617
Using cardiovascular equipment,2023-01-01T06:10:00Z,0.00125021148047197,0.9380460674457167,0.9357733472998602
Using cardiovascular equipment,2023-01-01T06:15:00Z,0.00130028165239427,0.9756142137966953,0.9265109018798469
Using cardiovascular equipment,2023-01-01T06:20:00Z,0.00115401970454722,0.8658724243971284,0.8809875682749827
Using cardiovascular equipment,2023-01-01T06:25:00Z,0.00106819335915369,0.8014760666311241,0.8762778437737659
Using cardiovascular equipment,2023-01-01T06:30:00Z,0.00128145053573926,0.9614850402930453,0.8788911227461761
Using cardiovascular equipment,2023-01-01T06:35:00Z,0.00116446850280895,0.8737122613143588,0.8877322464807088
Using cardiovascular equipment,2023-01-01T06:40:00Z,0.00110354324689412,0.8279994378347223,0.854161405811983
Using cardiovascular equipment,2023-01-01T06:45:00Z,0.00114722263840127,0.8607725182868678,0.8155693582136129
Using cardiovascular equipment,2023-01-01T06:50:00Z,0.00101016407372974,0.7579361185192481,0.7752350574764701
Using cardiovascular equipment,2023-01-01T06:55:00Z,9.422726837893836e-4,0.7069965356232943,0.7652648409524447
Using cardiovascular equipment,2023-01-01T07:00:00Z,0.00110735824497632,0.830861868714792,0.7298322552081916
Using cardiovascular equipment,2023-01-01T07:05:00Z,8.684922720423367e-4,0.6516383612864888,0.7228169965812908
Using cardiovascular equipment,2023-01-01T07:10:00Z,9.14223239807234e-4,0.6859507597425919,0.6726792517465903
Using cardiovascular equipment,2023-01-01T07:15:00Z,9.068901026131168e-4,0.6804486342106901,0.6747082710399227
Using cardiovascular equipment,2023-01-01T07:20:00Z,8.766049968945309e-4,0.6577254191664861,0.6648730699417406
Using cardiovascular equipment,2023-01-01T07:25:00Z,8.748986850148033e-4,0.6564451564480457,0.7054489528983353
Using cardiovascular equipment,2023-01-01T07:30:00Z,0.00106912659545644,0.8021762830804738,0.7118564482639459
Using cardiovascular equipment,2023-01-01T07:35:00Z,9.022243919706292e-4,0.676947905263318,0.7267881593387946
Using cardiovascular equipment,2023-01-01T07:40:00Z,9.3460085932176e-4,0.7012402896725922,0.6923411070301636
Using cardiovascular equipment,2023-01-01T07:45:00Z,9.313952992251022e-4,0.6988351261545803,0.6877238252483878
Using cardiovascular equipment,2023-01-01T07:50:00Z,8.837628934606403e-4,0.663096059917991,0.6680474543160754
Using cardiovascular equipment,2023-01-01T07:55:00Z,8.559278846545781e-4,0.6422111768756544,0.7170451487256337
Using cardiovascular equipment,2023-01-01T08:00:00Z,0.00112730512346526,0.8458282093832556,0.744358848195625
Using cardiovascular equipment,2023-01-01T08:05:00Z,9.929725639767008e-4,0.745037158327965,0.8028978968130592
Using cardiovascular equipment,2023-01-01T08:10:00Z,0.00108998736161622,0.8178283227279574,0.7819656273877672
Using cardiovascular equipment,2023-01-01T08:15:00Z,0.00104361062980646,0.7830314011073792,0.7654358471774635
Using cardiovascular equipment,2023-01-01T08:20:00Z,9.268807534384216e-4,0.6954478176970539,0.7207065017510198
Using cardiovascular equipment,2023-01-01T08:25:00Z,9.111438811939572e-4,0.6836402864486265,0.7158527700717437
Using cardiovascular equipment,2023-01-01T08:30:00Z,0.00102420372236613,0.7684702060695509,0.7249872380273726
Using cardiovascular equipment,2023-01-01T08:35:00Z,9.634035334034626e-4,0.7228512215639408,0.7317457340179064
Using cardiovascular equipment,2023-01-01T08:40:00Z,9.381666988507608e-4,0.7039157744202278,0.7263187011730748
Using cardiovascular equipment,2023-01-01T08:45:00Z,0.00100250455746483,0.7521891075350561,0.7304236437742667
Using cardiovascular equipment,2023-01-01T08:50:00Z,9.798165216717135e-4,0.7351660493675163,0.7443390592168262
Using cardiovascular equipment,2023-01-01T08:55:00Z,9.938053697399116e-4,0.7456620207479062,0.810912354613056
Using cardiovascular equipment,2023-01-01T09:00:00Z,0.0012686877474563,0.9519089937237455,0.8480898802217346
Using cardiovascular equipment,2023-01-01T09:05:00Z,0.00112846519984828,0.8466986261935522,0.8819066662628249
Using cardiovascular equipment,2023-01-01T09:10:00Z,0.00112901664221939,0.847112378871177,0.8381524099936425
Using cardiovascular equipment,2023-01-01T09:15:00Z,0.00109374301263257,0.8206462249161981,0.8240565286683559
Using cardiovascular equipment,2023-01-01T09:20:00Z,0.00107210496359177,0.8044109822176927,0.7983124735138482
Using cardiovascular equipment,2023-01-01T09:25:00Z,0.00102608295561791,0.7698802134076534,0.7998629856081328
Using cardiovascular equipment,2023-01-01T09:30:00Z,0.00109994249927238,0.8252977611990521,0.7799979771264635
Using cardiovascular equipment,2023-01-01T09:35:00Z,9.926777503918387e-4,0.7448159567726849,0.7632296378007615
Using cardiovascular equipment,2023-01-01T09:40:00Z,9.590373027625232e-4,0.7195751954305477,0.737455548600085
Using cardiovascular equipment,2023-01-01T09:45:00Z,9.96888726108113e-4,0.7479754935970222,0.711831475585767
Using cardiovascular equipment,2023-01-01T09:50:00Z,8.902237941180784e-4,0.6679437377297315,0.6826397345194835
Using cardiovascular equipment,2023-01-01T09:55:00Z,8.423185687389042e-4,0.6319999722316969,0.6806236712264805
Using cardiovascular equipment,2023-01-01T10:00:00Z,9.888278038514891e-4,0.7419273037180131,0.6746175108708972
Using cardiovascular equipment,2023-01-01T10:05:00Z,8.662090760012403e-4,0.6499252566629817,0.6778415096659925
Using cardiovascular equipment,2023-01-01T10:10:00Z,8.552092372674702e-4,0.6416719686169827,0.6398893529229802
Using cardiovascular equipment,2023-01-01T10:15:00Z,8.370818809737789e-4,0.6280708334889761,0.6271024678615539
Using cardiovascular equipment,2023-01-01T10:20:00Z,8.15082662092376e-4,0.6115646014787028,0.6166812401265355
Using cardiovascular equipment,2023-01-01T10:25:00Z,8.135415441538154e-4,0.6104082854119274,0.6205339005937431
Using cardiovascular equipment,2023-01-01T10:30:00Z,8.524861575235838e-4,0.6396288148905992,0.6197519313098012
Using cardiovascular equipment,2023-01-01T10:35:00Z,8.119560769168012e-4,0.609218693626877,0.6155887908775513
Using cardiovascular equipment,2023-01-01T10:40:00Z,7.968958607150845e-4,0.5979188641151776,0.5936650990353112
Using cardiovascular equipment,2023-01-01T10:45:00Z,7.64827612213118e-4,0.573857739363879,0.591362768745471
Using cardiovascular equipment,2023-01-01T10:50:00Z,8.027505596396989e-4,0.6023117027573566,0.5937210179559126
Using cardiovascular equipment,2023-01-01T10:55:00Z,8.063249612860287e-4,0.6049936117465025,0.6301187889309153
Using cardiovascular equipment,2023-01-01T11:00:00Z,9.103585601561552e-4,0.683051052288887,0.6125090395997769
Using cardiovascular equipment,2023-01-01T11:05:00Z,7.323406569299995e-4,0.549482454763941,0.5857240148525175
Using cardiovascular equipment,2023-01-01T11:10:00Z,6.992291161909135e-4,0.5246385375047244,0.5292892749464808
Using cardiovascular equipment,2023-01-01T11:15:00Z,6.847128413267026e-4,0.513746832570777,0.4900206807717798
Using cardiovascular equipment,2023-01-01T11:20:00Z,5.75331159327537e-4,0.43167667223983797,0.4448242419020066
Using cardiovascular equipment,2023-01-01T11:25:00Z,5.1851803372147e-4,0.3890492208954048,0.389214423599886
Using cardiovascular equipment,2023-01-01T11:30:00Z,4.623654459874175e-4,0.34691737766441516,0.3414570633731968
Using cardiovascular equipment,2023-01-01T11:35:00Z,3.84380622553721e-4,0.28840459155977044,0.3190358574268608
Using cardiovascular equipment,2023-01-01T11:40:00Z,4.2887025398140576e-4,0.32178560305639675,0.3180768451688604
Using cardiovascular equipment,2023-01-01T11:45:00Z,4.585309814238693e-4,0.34404034089041396,0.33725452582487403
Using cardiovascular equipment,2023-01-01T11:50:00Z,4.610596600457499e-4,0.3459376335278113,0.32465232369932906
Using cardiovascular equipment,2023-01-01T11:55:00Z,3.78482266685154e-4,0.2839789966797619,0.33225336836044156
Using cardiovascular equipment,2023-01-01T12:00:00Z,4.889226017142651e-4,0.3668434748737516,0.3464993764619484
Using cardiovascular equipment,2023-01-01T12:05:00Z,5.180201553694972e-4,0.3886756578323316,0.3958734259170214
Using cardiovascular equipment,2023-01-01T12:10:00Z,5.758968892981162e-4,0.43210114504498104,0.4212147929981953
Using cardiovascular equipment,2023-01-01T12:15:00Z,5.902462013387733e-4,0.44286757611727334,0.428719679370793
Using cardiovascular equipment,2023-01-01T12:20:00Z,5.48027301377395e-4,0.41119031695012476,0.42575622185620327
Using cardiovascular equipment,2023-01-01T12:25:00Z,5.640479554284196e-4,0.4232107725012117,0.4345456410457785
Using cardiovascular equipment,2023-01-01T12:30:00Z,6.253893563249971e-4,0.46923583368599886,0.43520716932611164
Using cardiovascular equipment,2023-01-01T12:35:00Z,5.506723215297042e-4,0.41317490179112437,0.43120164270669264
Using cardiovascular equipment,2023-01-01T12:40:00Z,5.480324668333773e-4,0.4111941926429547,0.414547728616685
Using cardiovascular equipment,2023-01-01T12:45:00Z,5.588012153603968e-4,0.4192740914159759,0.4095259298041451
Using cardiovascular equipment,2023-01-01T12:50:00Z,5.30593423234804e-4,0.39810950535350464,0.399331311949152
Using cardiovascular equipment,2023-01-01T12:55:00Z,5.072708388377213e-4,0.38061033907797565,0.4007691021417638
Using cardiovascular equipment,2023-01-01T13:00:00Z,5.645500006312777e-4,0.4235874619938112,0.39208480718349636
Using cardiovascular equipment,2023-01-01T13:05:00Z,4.958705914888276e-4,0.3720566204787023,0.39478495450121337
Using cardiovascular equipment,2023-01-01T13:10:00Z,5.180669669578493e-4,0.38871078103112666,0.38146918104313793
Using cardiovascular equipment,2023-01-01T13:15:00Z,5.11308906958829e-4,0.38364014161958493,0.37436744441648157
Using cardiovascular equipment,2023-01-01T13:20:00Z,4.67475378385561e-4,0.3507514105987331,0.35246220148223273
Using cardiovascular equipment,2023-01-01T13:25:00Z,4.30482186798286e-4,0.3229950522283803,0.3471197666973389
Using cardiovascular equipment,2023-01-01T13:30:00Z,4.899479945253882e-4,0.3676128372649032,0.34024851906723663
Using cardiovascular equipment,2023-01-01T13:35:00Z,4.400017404573786e-4,0.33013766770842634,0.3529188017497611
Using cardiovascular equipment,2023-01-01T13:40:00Z,4.811423838405831e-4,0.36100590027595386,0.3539828975277796
Using cardiovascular equipment,2023-01-01T13:45:00Z,4.942026195512879e-4,0.3708051245989586,0.36769550389786115
Using cardiovascular equipment,2023-01-01T13:50:00Z,4.948295101353143e-4,0.371275486818671,0.35931019693056615
Using cardiovascular equipment,2023-01-01T13:55:00Z,4.476150100741541e-4,0.3358499793740688,0.37436356872365156
Using cardiovascular equipment,2023-01-01T14:00:00Z,5.543912357248239e-4,0.415965239978215,0.3880003875713904
Using cardiovascular equipment,2023-01-01T14:05:00Z,5.493542549391066e-4,0.4121859433618873,0.42774486290235497
Using cardiovascular equipment,2023-01-01T14:10:00Z,6.065272460565804e-4,0.45508340536696257,0.4515095634863249
Using cardiovascular equipment,2023-01-01T14:15:00Z,6.494107743098334e-4,0.48725934173012503,0.46388208994129093
Using cardiovascular equipment,2023-01-01T14:20:00Z,5.988239190204075e-4,0.44930352272678525,0.4587740019591498
Using cardiovascular equipment,2023-01-01T14:25:00Z,5.861033336491976e-4,0.4397591414205392,0.4501520364243055
Using cardiovascular equipment,2023-01-01T14:30:00Z,6.1493715727763e-4,0.46139344512559205,0.450084499598971
Using cardiovascular equipment,2023-01-01T14:35:00Z,5.985538833025955e-4,0.4491009122507818,0.43676656989103096
Using cardiovascular equipment,2023-01-01T14:40:00Z,5.328536185398203e-4,0.39980535229671893,0.41661461924157267
Using cardiovascular equipment,2023-01-01T14:45:00Z,5.343626494889219e-4,0.4009375931772172,0.38626618414095
Using cardiovascular equipment,2023-01-01T14:50:00Z,4.7721028421751345e-4,0.3580556069489138,0.3625063209580112
Using cardiovascular equipment,2023-01-01T14:55:00Z,4.378534215666403e-4,0.3285257627479027,0.36623457285953037
Using cardiovascular equipment,2023-01-01T15:00:00Z,5.492694973222999e-4,0.41212234888177457,0.3836721520617026
Using cardiovascular equipment,2023-01-01T15:05:00Z,5.469317908687521e-4,0.41036834455543036,0.404279484624762
Using cardiovascular equipment,2023-01-01T15:10:00Z,5.202487046332635e-4,0.39034776043708114,0.4078976593221624
Using cardiovascular equipment,2023-01-01T15:15:00Z,5.637362182074282e-4,0.4229768729739756,0.42301822721671595
Using cardiovascular equipment,2023-01-01T15:20:00Z,6.073890804275743e-4,0.455730048239091,0.4476341554159256
Using cardiovascular equipment,2023-01-01T15:25:00Z,6.186717472912613e-4,0.46419554503471017,0.4622498991706074
Using cardiovascular equipment,2023-01-01T15:30:00Z,6.221750452711011e-4,0.4668241042380208,0.45061230114684
Using cardiovascular equipment,2023-01-01T15:35:00Z,5.60857915831203e-4,0.42081725416778903,0.43269237458463744
Using cardiovascular equipment,2023-01-01T15:40:00Z,5.470216481283756e-4,0.41043576534810255,0.4266232871726774
Using cardiovascular equipment,2023-01-01T15:45:00Z,5.979087228960773e-4,0.44861684200214064,0.44293555736504214
Using cardiovascular equipment,2023-01-01T15:50:00Z,6.260800456651473e-4,0.46975406474488335,0.46173037553376245
Using cardiovascular equipment,2023-01-01T15:55:00Z,6.221698682320016e-4,0.4668202198542632,0.4996231092224452
Using cardiovascular equipment,2023-01-01T16:00:00Z,7.49417051734521e-4,0.562295043068189,0.5178272204264515
Using cardiovascular equipment,2023-01-01T16:05:00Z,6.988664138688203e-4,0.5243663983569024,0.5502434917731683
Using cardiovascular equipment,2023-01-01T16:10:00Z,7.517813958474249e-4,0.5640690338944137,0.5644109275245445
Using cardiovascular equipment,2023-01-01T16:15:00Z,8.060633874740323e-4,0.6047973503223174,0.58266216341802
Using cardiovascular equipment,2023-01-01T16:20:00Z,7.718412029715281e-4,0.579120106037329,0.5757206947169197
Using cardiovascular equipment,2023-01-01T16:25:00Z,7.240269896536547e-4,0.5432446277911128,0.5628980439645123
Using cardiovascular equipment,2023-01-01T16:30:00Z,7.547939698928856e-4,0.5663293980650951,0.5533321853570462
Using cardiovascular equipment,2023-01-01T16:35:00Z,7.33593573137556e-4,0.5504225302149308,0.57189621592123
Using cardiovascular equipment,2023-01-01T16:40:00Z,7.982524406436235e-4,0.598936719483664,0.565924333461998
Using cardiovascular equipment,2023-01-01T16:45:00Z,7.309163067279273e-4,0.5484137506873995,0.5707243825982554
Using cardiovascular equipment,2023-01-01T16:50:00Z,7.52785839099459e-4,0.5648226776237028,0.5743860339024218
Using cardiovascular equipment,2023-01-01T16:55:00Z,8.128929961242921e-4,0.6099216733961632,0.6476299219992471
Using cardiovascular equipment,2023-01-01T17:00:00Z,0.0010237708464492,0.768145414977875,0.7025830125953574
Using cardiovascular equipment,2023-01-01T17:05:00Z,9.725074086522756e-4,0.7296819494120337,0.7845858562272326
Using cardiovascular equipment,2023-01-01T17:10:00Z,0.00114076888654537,0.8559302042917891,0.8197929305061985
Using cardiovascular equipment,2023-01-01T17:15:00Z,0.00116454097486277,0.8737666378147729,0.8590981302754127
Using cardiovascular equipment,2023-01-01T17:20:00Z,0.00112966326815347,0.8475975487196761,0.8551801445825319
Using cardiovascular equipment,2023-01-01T17:25:00Z,0.00112510341702242,0.8441762472131463,0.8784070537704444
Using cardiovascular equipment,2023-01-01T17:30:00Z,0.00125741023639599,0.9434473653785108,0.8757800349023719
Using cardiovascular equipment,2023-01-01T17:35:00Z,0.00111915953300998,0.8397164921154584,0.8918093301598269
Using cardiovascular equipment,2023-01-01T17:40:00Z,0.00118919411464449,0.8922641329855113,0.8714345628690957
Using cardiovascular equipment,2023-01-01T17:45:00Z,0.00117594483017715,0.8823230635063173,0.8929179850479286
Using cardiovascular equipment,2023-01-01T17:50:00Z,0.00120505772707503,0.9041667586519572,0.8951573070124398
Using cardiovascular equipment,2023-01-01T17:55:00Z,0.00119814770272187,0.8989820988790451,0.9057284985907317
Using cardiovascular equipment,2023-01-01T18:00:00Z,0.00121821213089545,0.9140366382411925,0.897241556711776
Using cardiovascular equipment,2023-01-01T18:05:00Z,0.00117112398158193,0.87870593301509,0.8930491636267539
Using cardiovascular equipment,2023-01-01T18:10:00Z,0.00118138505700293,0.8864049196239792,0.8851477391972327
Using cardiovascular equipment,2023-01-01T18:15:00Z,0.00118661948781524,0.8903323649526289,0.8799299356062343
Using cardiovascular equipment,2023-01-01T18:20:00Z,0.00115026138800992,0.8630525222420949,0.8701024381155568
Using cardiovascular equipment,2023-01-01T18:25:00Z,0.00114209130391271,0.8569224271519462,0.8597610915053565
Using cardiovascular equipment,2023-01-01T18:30:00Z,0.00114527118722223,0.8593083251220284,0.8334350010664093
Using cardiovascular equipment,2023-01-01T18:35:00Z,0.00104500052190234,0.7840742509252533,0.8020878283775162
Using cardiovascular equipment,2023-01-01T18:40:00Z,0.00101675440457671,0.7628809090852671,0.7732402445988044
Using cardiovascular equipment,2023-01-01T18:45:00Z,0.00102992851373639,0.772765573785893,0.7780328959121401
Using cardiovascular equipment,2023-01-01T18:50:00Z,0.00106416320879515,0.7984522048652603,0.7770197800839632
Using cardiovascular equipment,2023-01-01T18:55:00Z,0.00101270361512172,0.7598415616007365,0.8219655744231477
Using cardiovascular equipment,2023-01-01T19:00:00Z,0.00120963743219534,0.9076029568034459,0.8129216128658455
Using cardiovascular equipment,2023-01-01T19:05:00Z,0.00102800230488984,0.7713203201933542,0.8176182524732538
Using cardiovascular equipment,2023-01-01T19:10:00Z,0.0010314824138202,0.7739314804229614,0.7798196971217619
Using cardiovascular equipment,2023-01-01T19:15:00Z,0.00105850566110535,0.7942072907489701,0.7789842220103309
Using cardiovascular equipment,2023-01-01T19:20:00Z,0.00102466178480599,0.7688138948590612,0.775629621397969
Using cardiovascular equipment,2023-01-01T19:25:00Z,0.00101806955380131,0.7638676785858757,0.7664674938629347
Using cardiovascular equipment,2023-01-01T19:30:00Z,0.00102187228852151,0.7667209081438671,0.7337697734097196
Using cardiovascular equipment,2023-01-01T19:35:00Z,8.939249257713836e-4,0.6707207334994162,0.6997200330017178
Using cardiovascular equipment,2023-01-01T19:40:00Z,8.81926848738573e-4,0.6617184573618703,0.6519998826523749
Using cardiovascular equipment,2023-01-01T19:45:00Z,8.310705297793696e-4,0.6235604570958382,0.6008405344647091
Using cardiovascular equipment,2023-01-01T19:50:00Z,6.893720578770229e-4,0.5172426889364184,0.5359341543965216
Using cardiovascular equipment,2023-01-01T19:55:00Z,6.224085660019288e-4,0.4669993171573081,0.518127970305475
Using cardiovascular equipment,2023-01-01T20:00:00Z,7.598752125771729e-4,0.5701419048226987,0.5179918420678028
Using cardiovascular equipment,2023-01-01T20:05:00Z,6.888277698357614e-4,0.5168343042234015,0.5214101998518087
Using cardiovascular equipment,2023-01-01T20:10:00Z,6.36076349368567e-4,0.477254390509326,0.47832378435143247
Using cardiovascular equipment,2023-01-01T20:15:00Z,5.876007374302269e-4,0.44088265832156986,0.44746619531714055
Using cardiovascular equipment,2023-01-01T20:20:00Z,5.654483962339733e-4,0.4242615371205258,0.42544857719655865
Using cardiovascular equipment,2023-01-01T20:25:00Z,5.480422541285951e-4,0.4112015361475804,0.4078366492517796
Using cardiovascular equipment,2023-01-01T20:30:00Z,5.171821238654445e-4,0.38804687448723263,0.3928844205867545
Using cardiovascular equipment,2023-01-01T20:35:00Z,5.05664185465226e-4,0.3794048511254505,0.39478221718821915
Using cardiovascular equipment,2023-01-01T20:40:00Z,5.556303050178624e-4,0.4168949259519742,0.3934657253504457
Using cardiovascular equipment,2023-01-01T20:45:00Z,5.119183316062425e-4,0.38409739897391254,0.3982944997581854
Using cardiovascular equipment,2023-01-01T20:50:00Z,5.249713050535122e-4,0.3938911743486695,0.3900363417201766
Using cardiovascular equipment,2023-01-01T20:55:00Z,5.226113168946551e-4,0.3921204518379478,0.4046470814977146
Using cardiovascular equipment,2023-01-01T21:00:00Z,5.703371510288511e-4,0.4279296183065266,0.3890213548406296
Using cardiovascular equipment,2023-01-01T21:05:00Z,4.624942150617617e-4,0.3470139943774144,0.36182412795624247
Using cardiovascular equipment,2023-01-01T21:10:00Z,4.1386734428641416e-4,0.31052877118478633,0.31989589334112317
Using cardiovascular equipment,2023-01-01T21:15:00Z,4.026934858904826e-4,0.3021449144611687,0.30387001069929576
Using cardiovascular equipment,2023-01-01T21:20:00Z,3.984171622639198e-4,0.2989363464519323,0.28886370071813505
Using cardiovascular equipment,2023-01-01T21:25:00Z,3.538668976056206e-4,0.26550984124130417,0.2851539508358315
Using cardiovascular equipment,2023-01-01T21:30:00Z,3.878606155651544e-4,0.291015664814258,0.2732609771467878
Using cardiovascular equipment,2023-01-01T21:35:00Z,3.5086491693502855e-4,0.2632574253848013,0.2686820208194816
Using cardiovascular equipment,2023-01-01T21:40:00Z,3.355586375926572e-4,0.2517729722593855,0.25497053110191675
Using cardiovascular equipment,2023-01-01T21:45:00Z,3.3303731065236576e-4,0.24988119566156344,0.24516641637639047
Using cardiovascular equipment,2023-01-01T21:50:00Z,3.1166465627269197e-4,0.2338450812082224,0.23204467127888137
Using cardiovascular equipment,2023-01-01T21:55:00Z,2.830933367911633e-4,0.21240773696685822,0.22501353592935894
Using cardiovascular equipment,2023-01-01T22:00:00Z,3.0492438601105904e-4,0.22878778961299628,0.2047583189318899
Using cardiovascular equipment,2023-01-01T22:05:00Z,2.3067725370735183e-4,0.17307943021581515,0.18999926869421543
Using cardiovascular equipment,2023-01-01T22:10:00Z,2.2408152056475723e-4,0.16813058625383479,0.154619738670798
Using cardiovascular equipment,2023-01-01T22:15:00Z,1.634647195489783e-4,0.12264919954274404,0.13176469322819725
Using cardiovascular equipment,2023-01-01T22:20:00Z,1.3929483276659715e-4,0.10451429388801295,0.11552012424260072
Using cardiovascular equipment,2023-01-01T22:25:00Z,1.5913008370277082e-4,0.11939687929704515,0.1245944102020629
Using cardiovascular equipment,2023-01-01T22:30:00Z,1.997468709613184e-4,0.14987205742113058,0.1332620079351343
Using cardiovascular equipment,2023-01-01T22:35:00Z,1.739509031987428e-4,0.13051708708722712,0.13278735819113602
Using cardiovascular equipment,2023-01-01T22:40:00Z,1.5723226893734385e-4,0.11797293006505032,0.12914083151515143
Using cardiovascular equipment,2023-01-01T22:45:00Z,1.851667890046494e-4,0.13893247739317688,0.12906024774200278
Using cardiovascular equipment,2023-01-01T22:50:00Z,1.736287012456835e-4,0.13027533576778114,0.12824915748601098
Using cardiovascular equipment,2023-01-01T22:55:00Z,1.5398924798688747e-4,0.11553965929707494,0.11886864471712416
Using cardiovascular equipment,2023-01-01T23:00:00Z,1.4766023629884145e-4,0.1107909390865164,0.10914182174671376
Using cardiovascular equipment,2023-01-01T23:05:00Z,1.3473747990330758e-4,0.10109486685654993,0.10376947788065294
Using cardiovascular equipment,2023-01-01T23:10:00Z,1.3250874864420114e-4,0.09942262769889247,0.10157250421664688
Using cardiovascular equipment,2023-01-01T23:15:00Z,1.388759714561325e-4,0.10420001809449825,0.0975817404326279
Using cardiovascular equipment,2023-01-01T23:20:00Z,1.1878101825888732e-4,0.08912257550449301,0.08677888120559245
Using cardiovascular equipment,2023-01-01T23:25:00Z,8.931516008941348e-5,0.06701405001778606,0.07692377351578096
Using cardiovascular equipment,2023-01-01T23:30:00Z,9.947182318661409e-5,0.07463469502506383,0.06919750415381594
Using cardiovascular equipment,2023-01-01T23:35:00Z,8.788870605981773e-5,0.06594376741859792,0.06884074328741989
Using cardiovascular equipment,2023-01-01T23:40:00Z,8.788870605981773e-5,0.06594376741859792,0.06611372838399646
Using cardiovascular equipment,2023-01-01T23:45:00Z,8.856826911396052e-5,0.06645365031479353,0.06609178054366567
Using cardiovascular equipment,2023-01-01T23:50:00Z,8.780095096045092e-5,0.06587792389760556,0.06566777722418765
Using cardiovascular equipment,2023-01-01T23:55:00Z,8.619339331506173e-5,0.06467175746016383,0.06467175746016383
Using cardiovascular equipment,2023-01-02T00:00:00Z,1.0571158537768216e-4,0.07931645045328804,0.07931645045328804
"Working out, unspecified",2023-01-02T00:00:00Z,1.1539793618665326e-4,0.03319353480023601,0.03319353480023601
"Working out, unspecified",2023-01-02T00:05:00Z,6.821752997774514e-5,0.019622369603212376,0.02462378016379002
"Working out, unspecified",2023-01-02T00:10:00Z,7.319961205333475e-5,0.02105543608792168,0.01967952144144348
"Working out, unspecified",2023-01-02T00:15:00Z,6.383151616251111e-5,0.01836075863319639,0.019950399803444593
"Working out, unspecified",2023-01-02T00:20:00Z,7.104267084815887e-5,0.020435004689215705,0.019743589337209266
"Working out, unspecified",2023-01-02T00:25:00Z,7.104267084815887e-5,0.020435004689215705,0.022594200086214086
"Working out, unspecified",2023-01-02T00:30:00Z,9.356211875904208e-5,0.026912590880210845,0.026467694686157433
"Working out, unspecified",2023-01-02T00:35:00Z,1.1144149718771733e-4,0.03205548848904574,0.030517766743136134
"Working out, unspecified",2023-01-02T00:40:00Z,1.1328312154995513e-4,0.03258522086015181,0.03240864340311645
"Working out, unspecified",2023-01-02T00:45:00Z,1.1328312154995513e-4,0.03258522086015181,0.02940378164045895
"Working out, unspecified",2023-01-02T00:50:00Z,8.01021251060432e-5,0.023040903201073232,0.026222342420766088
"Working out, unspecified",2023-01-02T00:55:00Z,8.01021251060432e-5,0.023040903201073232,0.02210551786631269
"Working out, unspecified",2023-01-02T01:00:00Z,7.034647198079714e-5,0.020234747196791594,0.020711307667097056
"Working out, unspecified",2023-01-02T01:05:00Z,6.556113265964166e-5,0.018858272603426346,0.017912811472377405
"Working out, unspecified",2023-01-02T01:10:00Z,5.0915054138125016e-5,0.014645414616914283,0.01535529117008813
"Working out, unspecified",2023-01-02T01:15:00Z,4.367267242171405e-5,0.012562186289923763,0.014642190833267787
"Working out, unspecified",2023-01-02T01:20:00Z,5.812381322454883e-5,0.01671897159296531,0.014458354310002428
"Working out, unspecified",2023-01-02T01:25:00Z,4.89977209428305e-5,0.014093905047118205,0.014407502395898457
"Working out, unspecified",2023-01-02T01:30:00Z,4.314230956876199e-5,0.012409630547611858,0.01888513830851463
